date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:50:47	22655/22655	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:46%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/14_2.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/14_2.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:47	23312/23312	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:46%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/14_3.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/14_3.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:47	23600/23600	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:46%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/14_4.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/14_4.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:48	35402/35402	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:47%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/15_1.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/15_1.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:48	31905/31905	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:47%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/15_2.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/15_2.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:48	31967/31967	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:47%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/15_3.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/15_3.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:48	37613/37613	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:47%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/15_4.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/15_4.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:48	24542/24542	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:48%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/16_1.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/16_1.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:49	32199/32199	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:48%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/16_2.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/16_2.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:49	25988/25988	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:48%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/16_3.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/16_3.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:49	25045/25045	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:48%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/16_4.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/16_4.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:49	39817/39817	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:49%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/17_1.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/17_1.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:50	32305/32305	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:49%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/17_2.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/17_2.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:50	37550/37550	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:49%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/17_3.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/17_3.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:50	16870/16870	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:50%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/banner/2.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/banner/2.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:50	39274/39274	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:49%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/17_4.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/17_4.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:50	12699/12699	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:50%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/banner/3.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/banner/3.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:51	800/800	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:50%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/icons/cat_1.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/icons/cat_1.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:51	849/849	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:50%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/icons/cat_1_1.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/icons/cat_1_1.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:51	714/714	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:51%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/icons/cat_2.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/icons/cat_2.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:51	753/753	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:51%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/icons/cat_2_1.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/icons/cat_2_1.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:52	826/826	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:51%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/icons/cat_3.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/icons/cat_3.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:52	897/897	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:51%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/icons/cat_3_1.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/icons/cat_3_1.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:52	769/769	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:52%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/icons/cat_4.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/icons/cat_4.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:52	821/821	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:52%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/icons/cat_4_1.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/icons/cat_4_1.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:53	40742/40742	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:52%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/cat-banner/1.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/cat-banner/1.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:53	23452/23452	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:52%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/cat-banner/2.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/cat-banner/2.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:53	36368/36368	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:53%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/cat-banner/3.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/cat-banner/3.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:54	6285/6285	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:53%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/vendor/2.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/vendor/2.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:54	63939/63939	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:53%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/cat-banner/4.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/cat-banner/4.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:54	7532/7532	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:53%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/vendor/3.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/vendor/3.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:54	8747/8747	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:54%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/vendor/4.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/vendor/4.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:54	5142/5142	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:54%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/vendor/5.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/vendor/5.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:55	16248/16248	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:54%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/offer-image/1.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/offer-image/1.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:55	12891/12891	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:54%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/testimonial/1.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/testimonial/1.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:55	22648/22648	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:55%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/testimonial/2.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/testimonial/2.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:55	12869/12869	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:55%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/testimonial/3.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/testimonial/3.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:56	1387/1387	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:55%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/brand-image/1.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/brand-image/1.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:56	1300/1300	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:55%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/brand-image/2.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/brand-image/2.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:56	1883/1883	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:56%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/brand-image/3.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/brand-image/3.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:56	1733/1733	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:56%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/brand-image/4.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/brand-image/4.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:57	1471/1471	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:56%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/brand-image/5.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/brand-image/5.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:57	1549/1549	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:56%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/brand-image/6.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/brand-image/6.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:57	831/831	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:56%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/brand-image/7.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/brand-image/7.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:57	863/863	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:57%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/brand-image/8.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/brand-image/8.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:58	17186/17186	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:57%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/instragram-image/1.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/instragram-image/1.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:58	26550/26550	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:57%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/instragram-image/2.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/instragram-image/2.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:58	44255/44255	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:58%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/instragram-image/3.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/instragram-image/3.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:58	16720/16720	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:58%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/instragram-image/4.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/instragram-image/4.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:59	16225/16225	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:58%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/instragram-image/5.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/instragram-image/5.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:59	14960/14960	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:58%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/instragram-image/6.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/instragram-image/6.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:59	17537/17537	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:58%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/instragram-image/7.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/instragram-image/7.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:50:59	5018/5018	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:59%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/logo/footer-logo.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/logo/footer-logo.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:00	3472/3472	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:59%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/icons/payment.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/icons/payment.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:00	17414/17414	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:50:59%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/3_4.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/product-image/3_4.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:00	60057/60057	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:50:59%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/banner/newsletter.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/banner/newsletter.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:00	12044/12044	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:51:00%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/whatsapp/profile_01.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/whatsapp/profile_01.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:01	12186/12186	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:51:00%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/whatsapp/profile_02.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/whatsapp/profile_02.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:01	15838/15838	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:51:00%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/whatsapp/profile_03.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/whatsapp/profile_03.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:01	11310/11310	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jul%202024%2011:51:00%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/whatsapp/profile_04.jpg	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/whatsapp/profile_04.jpg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:01	737/737	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:51:01%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/common/whatsapp.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/common/whatsapp.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:02	432/432	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Jul%202024%2011:51:01%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/common/settings.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/images/common/settings.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:02	89476/89476	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2014%20Jul%202024%2011:51:01%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/vendor/jquery-3.5.1.min.js	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/vendor/jquery-3.5.1.min.js	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:02	18362/18362	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2014%20Jul%202024%2011:51:01%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/vendor/popper.min.js	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/vendor/popper.min.js	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
